League,Season,Last Name,First Name,Age,City,Country,Team Name,Position,Player Number,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Dribbles Past,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Won,Number of Penalties Committed,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved
Challenger Pro League,2022,Pérez Córdova,Daniel Alejandro,22.0,Caracas,Venezuela,Club Brugge II,Attacker,,17.0,546.0,12.0,1.0,14.0,,,3.0,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,
Challenger Pro League,2022,Vinck,Jonas,29.0,,Belgium,Excelsior Virton,Defender,,26.0,2184.0,2.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Challenger Pro League,2022,Leysen,Tobe,22.0,Geel,Belgium,KRC Genk II,Goalkeeper,,21.0,1890.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Lammens,Senne,22.0,Zottegem,Belgium,Club Brugge II,Goalkeeper,,11.0,990.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Albanese,Alessandro,24.0,Liège,Belgium,Excelsior Virton,Attacker,,8.0,318.0,5.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Delorge-Knieper,Mathias,20.0,,Belgium,Lierse Kempenzonen,Midfielder,,10.0,805.0,1.0,0.0,3.0,,,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,
Challenger Pro League,2022,Calut,Alexandro,21.0,Charleroi,Belgium,Standard Liège II,Defender,,22.0,1138.0,8.0,9.0,10.0,,,2.0,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,,,,
Challenger Pro League,2022,Eromonsele Nordby Nusa,Antonio,19.0,Ski,Norway,Club Brugge II,Attacker,,2.0,92.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Lefevre De Poorter,Rousseau,23.0,,Haiti,Deinze,Midfielder,,2.0,31.0,2.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Talbi,Chemsdine,19.0,,Belgium,Club Brugge II,Attacker,,28.0,1909.0,6.0,14.0,6.0,,,5.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Sadiki,Noah Junior,20.0,,Belgium,RSC Anderlecht II,Midfielder,,14.0,1067.0,1.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Challenger Pro League,2022,Meese,Wout,19.0,,Belgium,RSC Anderlecht II,Goalkeeper,,0.0,0.0,0.0,0.0,9.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,De Busser,Jari,25.0,,Belgium,Lommel United,Goalkeeper,,18.0,1605.0,0.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Neven,Glenn,34.0,Tongeren,Belgium,Lommel United,Defender,,9.0,722.0,1.0,0.0,4.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Henkens,Robin Bob,36.0,Hasselt,Belgium,Lommel United,Midfielder,,25.0,1828.0,5.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Challenger Pro League,2022,Homma,Shion,24.0,Murakami,Japan,Club Brugge II,Midfielder,,23.0,1364.0,6.0,13.0,6.0,,,4.0,,,,,,,,,,,,,,,,,2.0,0.0,1.0,,,,,
Challenger Pro League,2022,Wuytens,Stijn,35.0,Eksel,Belgium,Lommel United,Defender,,20.0,1782.0,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Granell Nogué,Alejandro,36.0,Girona,Spain,Lommel United,Midfielder,,18.0,1278.0,3.0,5.0,7.0,,,0.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,
Challenger Pro League,2022,Aguilar Díaz,Kluiverth Miguel,21.0,Lima,Peru,Lommel United,Defender,,4.0,316.0,0.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Amankwah,Yeboah,24.0,London,England,Lommel United,Defender,,21.0,1827.0,1.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Tolinsson,Jesper Mikael,21.0,,Sweden,Lommel United,Defender,,4.0,314.0,1.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Rommens,Tuur,21.0,,Belgium,KRC Genk II,Defender,,31.0,2763.0,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ivezić,Nikola,21.0,,Montenegro,Lommel United,Goalkeeper,,14.0,1260.0,0.0,0.0,6.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Vermant,Romeo,20.0,Gelsenkirchen,Belgium,Club Brugge II,Attacker,,26.0,2207.0,1.0,6.0,1.0,,,9.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Challenger Pro League,2022,Vancsa,Zalán,20.0,,Hungary,Lommel United,Attacker,,23.0,1565.0,4.0,14.0,8.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,
Challenger Pro League,2022,Talvitie,Juho Jaakko,19.0,,Finland,Lommel United,Attacker,,17.0,608.0,11.0,5.0,15.0,,,3.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Challenger Pro League,2022,Stassin,Lucas Frédéric,20.0,,Belgium,RSC Anderlecht II,Attacker,,29.0,2472.0,1.0,6.0,1.0,,,15.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Challenger Pro League,2022,de Grand,Sam,20.0,,Netherlands,Lommel United,Defender,,6.0,498.0,0.0,2.0,5.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,de Grand,Sam,20.0,,Netherlands,KRC Genk II,Defender,,2.0,104.0,1.0,0.0,8.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ahmed Fatah,Amar Abdirahman,20.0,,Sweden,Lommel United,Attacker,,9.0,471.0,4.0,4.0,4.0,,,3.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Smekens,Raf,20.0,,Belgium,KRC Genk II,Midfielder,,1.0,9.0,1.0,0.0,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Reumers,Mathise,23.0,,Belgium,Lommel United,Attacker,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Nieki,Nils,20.0,,Belgium,Lommel United,Midfielder,,1.0,3.0,1.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Anne,Souleymane,27.0,Orléans,France,Excelsior Virton,Attacker,,25.0,1495.0,11.0,6.0,11.0,,,9.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Challenger Pro League,2022,Sadick Aliu,Mujaid,24.0,Logroño,Spain,KRC Genk II,Defender,,3.0,212.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ait El Hadj,Anouar,22.0,Molenbeek,Belgium,KRC Genk II,Midfielder,,3.0,166.0,1.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ait El Hadj,Anouar,22.0,Molenbeek,Belgium,RSC Anderlecht II,Midfielder,,8.0,597.0,0.0,5.0,0.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Mertens,Lennart,32.0,,Belgium,Deinze,Attacker,,10.0,707.0,1.0,6.0,1.0,,,3.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Mertens,Lennart,32.0,,Belgium,Club Brugge II,Attacker,,17.0,1059.0,5.0,7.0,5.0,,,5.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Raemaekers,Toon,24.0,,Belgium,Lierse Kempenzonen,Defender,,27.0,2286.0,2.0,0.0,2.0,,,2.0,,,,,,,,,,,,,,,,,6.0,0.0,1.0,,,,,
Challenger Pro League,2022,Oyen,Luca,21.0,Nottingham,England,KRC Genk II,Attacker,,2.0,107.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Chambaere,Vic,21.0,,Belgium,KRC Genk II,Goalkeeper,,2.0,180.0,0.0,0.0,11.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ouattara Mohammed,Aziz,23.0,Abidjan,Côte d'Ivoire,KRC Genk II,Midfielder,,9.0,612.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,,,,
Challenger Pro League,2022,El Ouahdi,Zakaria,23.0,,Belgium,RWDM,Defender,,25.0,1977.0,1.0,14.0,1.0,,,7.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Challenger Pro League,2022,Belghali,Rafik,22.0,Leuven,Belgium,Lommel United,Defender,,17.0,1341.0,2.0,3.0,3.0,,,5.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Galarza,Matías Alejandro,22.0,San Isidro,Argentina,KRC Genk II,Midfielder,,6.0,434.0,1.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,
Challenger Pro League,2022,Kalala,Lucas Fortunat,22.0,,Belgium,Standard Liège II,Defender,,0.0,0.0,0.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Kassimi,Ayman,23.0,,Belgium,Deinze,Attacker,,5.0,168.0,3.0,2.0,5.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ferdinan Philipus,Marselino,20.0,Jakarta,Indonesia,Deinze,Attacker,,4.0,117.0,3.0,1.0,7.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Penders,Mike Louis,19.0,,Belgium,KRC Genk II,Goalkeeper,,9.0,810.0,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Michiels,Lars,20.0,,Belgium,KRC Genk II,Midfielder,,0.0,0.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Claes,Thomas,20.0,,Belgium,KRC Genk II,Midfielder,,14.0,205.0,13.0,1.0,21.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Bangoura,Ibrahima Sory,20.0,Conakry,Guinea,KRC Genk II,Midfielder,,22.0,1853.0,1.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,8.0,0.0,1.0,,,,,
Challenger Pro League,2022,Ndenge Kongolo,Josue,18.0,,Belgium,KRC Genk II,Defender,,1.0,89.0,0.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Akpan,Christian,19.0,,Nigeria,KRC Genk II,Midfielder,,5.0,100.0,5.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Hendrickx,Gaëtan,29.0,Braine-l'Alleud,Belgium,Deinze,Midfielder,,32.0,2743.0,0.0,5.0,0.0,,,4.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Challenger Pro League,2022,De Belder,Dylan Serge,32.0,,Belgium,Deinze,Attacker,,29.0,1757.0,9.0,12.0,9.0,,,6.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,
Challenger Pro League,2022,Dutoit,William,36.0,Roncq,France,Deinze,Goalkeeper,,0.0,0.0,0.0,0.0,18.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Schryvers,Jur,27.0,,Belgium,Deinze,Midfielder,,21.0,894.0,13.0,4.0,15.0,,,2.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,De Ridder,Steve Danny Marc,37.0,Gent,Belgium,Deinze,Midfielder,,23.0,1406.0,7.0,6.0,7.0,,,0.0,,,,,,,,,,,,,,,,,6.0,1.0,1.0,,,,,
Challenger Pro League,2022,Schuermans,Kenneth Jan,33.0,Genk,Belgium,Deinze,Defender,,19.0,1643.0,0.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Van Landschoot,Jellert,27.0,Bruges,Belgium,Deinze,Attacker,,32.0,2541.0,3.0,11.0,3.0,,,7.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Challenger Pro League,2022,Prychynenko,Denys,32.0,Potsdam,Germany,Deinze,Defender,,26.0,2191.0,2.0,0.0,7.0,,,1.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,
Challenger Pro League,2022,Lemoine,Laurent,26.0,La Louvière,Belgium,Lommel United,Defender,,18.0,1459.0,1.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,
Challenger Pro League,2022,Janssens,Christophe,26.0,,Belgium,Deinze,Defender,,19.0,1042.0,7.0,8.0,19.0,,,0.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,
Challenger Pro League,2022,De Schryver,Guillaume Luc,28.0,,Belgium,Lierse Kempenzonen,Midfielder,,31.0,2324.0,4.0,17.0,4.0,,,6.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Challenger Pro League,2022,Vansteenkiste,Jannes,31.0,Lendelede,Belgium,Deinze,Defender,,28.0,2037.0,6.0,3.0,9.0,,,1.0,,,,,,,,,,,,,,,,,3.0,1.0,0.0,,,,,
Challenger Pro League,2022,Koné,Mamadou,33.0,Bingerville,Côte d'Ivoire,Deinze,Attacker,,8.0,291.0,6.0,1.0,7.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Staelens,Alessio,30.0,,Belgium,Deinze,Midfielder,,32.0,2774.0,0.0,6.0,0.0,,,7.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Challenger Pro League,2022,Quintero León,Teo,25.0,Barcelona,Spain,Deinze,Defender,,22.0,1929.0,1.0,1.0,9.0,,,3.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,
Challenger Pro League,2022,Almenara Hernández,Gonzalo Francisco,27.0,Algeciras,Spain,Deinze,Defender,,6.0,468.0,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,1.0,,,,,
Challenger Pro League,2022,Mirás Blanco,Ignacio,27.0,Úbeda,Spain,Deinze,Goalkeeper,,27.0,2430.0,0.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Spegelaere,Andreas,21.0,,Belgium,Deinze,Defender,,2.0,0.0,2.0,0.0,9.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Mhand Yamna,Ilian,19.0,,Belgium,Deinze,Midfielder,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Arfaoui,Dries,20.0,,Belgium,Deinze,Goalkeeper,,0.0,0.0,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Verlinden,Thibaud Christa Philippe,25.0,Brugge,Belgium,Beerschot Wilrijk,Attacker,,31.0,2390.0,3.0,18.0,3.0,,,5.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Challenger Pro League,2022,Gillekens,Jordy,24.0,,Belgium,Lierse Kempenzonen,Defender,,21.0,1055.0,10.0,1.0,19.0,,,0.0,,,,,,,,,,,,,,,,,5.0,1.0,0.0,,,,,
Challenger Pro League,2022,Lesquoy,Thibaut,29.0,,Belgium,Excelsior Virton,Defender,,9.0,482.0,4.0,1.0,6.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,
Challenger Pro League,2022,Attah Kadiri,Jordan,24.0,Idah,Nigeria,Lommel United,Attacker,,14.0,473.0,9.0,5.0,13.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,De Bie,Jonathan Noël,24.0,,Belgium,RWDM,Goalkeeper,,0.0,0.0,0.0,0.0,24.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Walbrecq,Lucas,28.0,Charleroi,Belgium,Lierse Kempenzonen,Attacker,,23.0,987.0,12.0,11.0,18.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Diawara,Sekou,20.0,Deinze,Belgium,KRC Genk II,Attacker,,11.0,551.0,6.0,4.0,8.0,,,4.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Cassaert,Arne,24.0,Torhout,Belgium,Excelsior Virton,Defender,,19.0,1315.0,4.0,2.0,10.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ilunga Mandé,Karim,23.0,Strasbourg,France,Excelsior Virton,Midfielder,,5.0,298.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Paulet,Simon,24.0,,Belgium,Excelsior Virton,Midfielder,,20.0,1046.0,10.0,3.0,13.0,,,0.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Challenger Pro League,2022,Reyners,Tom,24.0,,Belgium,Waasland-beveren,Attacker,,13.0,275.0,13.0,0.0,21.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Dailly,Niklo,23.0,,Belgium,RWDM,Attacker,,1.0,5.0,1.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Martin,Timothy Serge,23.0,Arlon,Luxembourg,Excelsior Virton,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Mabani,Fostave,22.0,Kinshasa,Belgium,Standard Liège II,Midfielder,,5.0,83.0,5.0,0.0,12.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Gécé,Théo Frédéric,23.0,,Belgium,RWDM,Midfielder,,12.0,595.0,5.0,3.0,9.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Michez,Simion,22.0,,Belgium,RSC Anderlecht II,Attacker,,26.0,1303.0,12.0,12.0,13.0,,,3.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Kosiah,Ayouba,23.0,Almere,Netherlands,Beerschot Wilrijk,Attacker,,6.0,206.0,4.0,2.0,4.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Guillaume,Maxime,22.0,,Belgium,Excelsior Virton,Midfielder,,7.0,294.0,4.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Vitris,Axel,22.0,,France,Excelsior Virton,Midfielder,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Osei Bonsu,Aaron,19.0,,Belgium,Beerschot Wilrijk,Attacker,,2.0,10.0,2.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Lathouwers,Bill,25.0,,Belgium,Beerschot Wilrijk,Goalkeeper,,27.0,2430.0,0.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Quirynen,Robbe,23.0,,Belgium,Beerschot Wilrijk,Defender,,7.0,204.0,6.0,1.0,14.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Koshi,Andi,23.0,,Belgium,Beerschot Wilrijk,Midfielder,,19.0,615.0,11.0,8.0,20.0,,,1.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Challenger Pro League,2022,Tshimanga,Derrick Katuku,36.0,Kinshasa,Congo DR,Waasland-beveren,Defender,,12.0,191.0,11.0,1.0,25.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Myny,Olivier,30.0,Zwevegem,Belgium,Dender,Attacker,,17.0,887.0,5.0,8.0,5.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,
Challenger Pro League,2022,Rajsel,Nicolas Antoine,31.0,Pontoise,France,Dender,Attacker,,24.0,1371.0,10.0,12.0,11.0,,,5.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Matijaš,Davor,25.0,Split,Croatia,Beerschot Wilrijk,Goalkeeper,,2.0,180.0,0.0,0.0,27.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Sanusi,Ryan,32.0,Borgerhout,Belgium,Beerschot Wilrijk,Midfielder,,25.0,2236.0,0.0,3.0,0.0,,,4.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Challenger Pro League,2022,Matthys,Hervé Jean,28.0,Brugge,Belgium,Beerschot Wilrijk,Defender,,31.0,2771.0,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,
Challenger Pro League,2022,Alhassan,Abdullahi Ibrahim,28.0,Kano,Nigeria,Beerschot Wilrijk,Midfielder,,16.0,363.0,14.0,2.0,21.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Weymans,Marco,27.0,Mouscron,Belgium,Beerschot Wilrijk,Defender,,22.0,1094.0,11.0,9.0,17.0,,,0.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,
Challenger Pro League,2022,Lallemand,Michaël,31.0,Eupen,Belgium,Dender,Attacker,,30.0,1912.0,6.0,18.0,6.0,,,4.0,,,,,,,,,,,,,,,,,3.0,1.0,0.0,,,,,
Challenger Pro League,2022,M'Barki,Ridwane,30.0,,Belgium,Dender,Attacker,,29.0,1271.0,15.0,12.0,16.0,,,4.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,
Challenger Pro League,2022,Dansoko,Bafodé,29.0,,France,Deinze,Attacker,,22.0,1948.0,0.0,3.0,0.0,,,6.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Challenger Pro League,2022,Nzita Theto,Mardochée,24.0,Kinshasa,Congo DR,Beerschot Wilrijk,Defender,,18.0,1133.0,5.0,9.0,5.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Pierrot,Théo,30.0,Nancy,France,Lommel United,Midfielder,,25.0,1157.0,13.0,4.0,16.0,,,1.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Konstantopoulos,Apostolos-Chrysovalantis,22.0,Agrinio,Greece,Beerschot Wilrijk,Defender,,21.0,1807.0,0.0,8.0,2.0,,,0.0,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,,,,
Challenger Pro League,2022,Nsimba,Bruny,24.0,Bukunzao,Angola,Waasland-beveren,Attacker,,11.0,690.0,0.0,10.0,0.0,,,3.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ferraro,Fabio,22.0,Halle,Belgium,RWDM,Midfielder,,14.0,394.0,12.0,2.0,19.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Van Himbeeck,Axl,19.0,,Belgium,Beerschot Wilrijk,Midfielder,,9.0,337.0,6.0,3.0,10.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Challenger Pro League,2022,Oularé,Mamadou Obbi,28.0,Waregem,Belgium,RWDM,Attacker,,1.0,12.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Sankhon,Ibrahima Sory,28.0,Forécariah,Guinea,RWDM,Defender,,13.0,533.0,8.0,2.0,19.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,
Challenger Pro League,2022,Rôdes,Nathan Christian,27.0,Etterbeek,Belgium,Dender,Midfielder,,32.0,2746.0,1.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
Challenger Pro League,2022,Schouterden,Nils Herman,36.0,Bonheiden,Belgium,Lierse Kempenzonen,Attacker,,31.0,1900.0,10.0,12.0,10.0,,,3.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
Challenger Pro League,2022,Marzo,Stefano,33.0,Lommel,Belgium,Dender,Defender,,27.0,2256.0,3.0,3.0,4.0,,,5.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,
Challenger Pro League,2022,Borry,Kjetil,30.0,Tielt,Belgium,Dender,Defender,,31.0,2706.0,0.0,5.0,0.0,,,2.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,
Challenger Pro League,2022,Pupe,Joedrick,27.0,,Belgium,Lierse Kempenzonen,Defender,,27.0,2338.0,1.0,0.0,1.0,,,2.0,,,,,,,,,,,,,,,,,8.0,1.0,0.0,,,,,
Challenger Pro League,2022,Ragolle,Dylan,30.0,,Belgium,Dender,Defender,,22.0,1768.0,2.0,2.0,7.0,,,0.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,
Challenger Pro League,2022,Ruyssen,Gilles,30.0,,Belgium,Dender,Defender,,13.0,1170.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,
